xi_km,a_xi,b_xi,theta_xi,E_xi
104.05405405405405,-6.609236416359497e-05,5.7817106208047754e-05,0.874792526182542,3.855509185502963e-09
104.34434434434434,-6.599905897105072e-05,5.732920987497276e-05,0.8686367770807031,3.821257044976452e-09
104.63463463463462,-6.59038170817585e-05,5.684600900779467e-05,0.8625601903645891,3.787390923030079e-09
104.92492492492492,-6.580666465532936e-05,5.63674533010195e-05,0.8565614682988583,3.753903452350794e-09
105.21521521521521,-6.570762226782741e-05,5.5893494690822426e-05,0.8506394351479935,3.7207871864222416e-09
105.5055055055055,-6.560670491176982e-05,5.542408735504762e-05,0.8447930349433622,3.6880345942599956e-09
105.79579579579578,-6.550392199612687e-05,5.495918771320835e-05,0.8390213293863227,3.655638055485172e-09
106.08608608608608,-6.539927734632187e-05,5.449875442648691e-05,0.8333234958834295,3.623589855729828e-09
106.37637637637637,-6.529276920423127e-05,5.404274839773478e-05,0.8276988257105897,3.5918821823689386e-09
106.66666666666666,-6.518439022818457e-05,5.3591132771472394e-05,0.8221467223037785,3.560507120574913e-09
106.95695695695696,-6.507412749296435e-05,5.314387293388928e-05,0.8166666996746911,3.5294566496919746e-09
107.24724724724724,-6.496196248980628e-05,5.2700936512844115e-05,0.8112583809504501,3.4987226399289124e-09
107.53753753753753,-6.48478711263991e-05,5.226229337786455e-05,0.8059214970372243,3.4682968493700254e-09
107.82782782782782,-6.473247568772984e-05,5.182743031838381e-05,0.8006403241612432,3.4381879710347318e-09
108.11811811811812,-6.461646658780587e-05,5.1395807292862244e-05,0.7953979845527708,3.4084083807890323e-09
108.4084084084084,-6.449985115545105e-05,5.096740584019504e-05,0.790194162113003,3.378953628577244e-09
108.69869869869869,-6.438263650288994e-05,5.054220769622954e-05,0.7850285487137646,3.3498193209360303e-09
108.988988988989,-6.426482971595647e-05,5.012019465035076e-05,0.7799008395708281,3.3210011251049655e-09
109.27927927927928,-6.414643785409388e-05,4.970134854548146e-05,0.7748107331934954,3.2924947683042798e-09
109.56956956956957,-6.40274679503548e-05,4.9285651278082205e-05,0.7697579313349856,3.264296037019219e-09
109.85985985985985,-6.390792701140118e-05,4.8873084798151036e-05,0.7647421389436099,3.236400776290921e-09
110.15015015015015,-6.37878220175043e-05,4.8463631109224044e-05,0.7597630641147292,3.2088048890138775e-09
110.44044044044044,-6.366715992254481e-05,4.805727226837476e-05,0.7548204180434548,3.181504335239799e-09
110.73073073073073,-6.354594765401266e-05,4.7653990386214594e-05,0.7499139149781087,3.1544951314879753e-09
111.02102102102103,-6.342419211300716e-05,4.725376762689258e-05,0.7450432721743993,3.127773350062001e-09
111.3113113113113,-6.3301900174237e-05,4.685658620809556e-05,0.7402082098503189,3.101335118372879e-09
111.60160160160159,-6.317907868602016e-05,4.646242840104804e-05,0.7354084511417375,3.0751766182684206e-09
111.89189189189187,-6.305573447028397e-05,4.607127653051225e-05,0.7306437220586824,3.0492940853689435e-09
112.18218218218217,-6.293187432256512e-05,4.56831129747881e-05,0.725913751442292,3.023683808409192e-09
112.47247247247246,-6.280750501200965e-05,4.5297920165713357e-05,0.7212182709224284,2.998342128586479e-09
112.76276276276275,-6.268263328137289e-05,4.4915680588663334e-05,0.7165570148759325,2.9732654389149524e-09
113.05305305305305,-6.25572658470196e-05,4.453637678255113e-05,0.7119297203855173,2.9484501835860224e-09
113.34334334334334,-6.243140939892378e-05,4.4159991339827646e-05,0.7073361271992827,2.9238928573348404e-09
113.63363363363362,-6.230507060066883e-05,4.3786506906481394e-05,0.7027759776908327,2.8995900048128353e-09
113.92392392392391,-6.217825608944753e-05,4.341590618203863e-05,0.6982490168199954,2.8755382199662495e-09
114.21421421421421,-6.205097247606188e-05,4.304817191956334e-05,0.6937549920941293,2.8517341454206356e-09
114.5045045045045,-6.192322634492335e-05,4.268328692565725e-05,0.6892936535299982,2.828174471871296e-09
114.79479479479478,-6.179502425405269e-05,4.232123406045978e-05,0.6848647536162142,2.8048559374795905e-09
115.08508508508508,-6.166637273508e-05,4.196199623764807e-05,0.6804680472762304,2.781775327275104e-09
115.37537537537537,-6.15372782932447e-05,4.160555642443698e-05,0.6761032918318759,2.758929472563627e-09
115.66566566566566,-6.14077474073956e-05,4.1251897641579125e-05,0.6717702469674207,2.736315250340911e-09
115.95595595595596,-6.127778652999081e-05,4.090100296336472e-05,0.6674686746941617,2.7139295827121463e-09
116.24624624624624,-6.114740208709779e-05,4.0552855517621874e-05,0.6631983393155242,2.691769436317163e-09
116.53653653653653,-6.101660047839338e-05,4.020743848571627e-05,0.6589590073926546,2.6698318217612668e-09
116.82682682682682,-6.0885388077163704e-05,3.986473510255139e-05,0.654750447710515,2.648113793051711e-09
117.11711711711712,-6.075377123030426e-05,3.9524728656568415e-05,0.6505724312444542,2.626612447039753e-09
117.4074074074074,-6.0621756258319884e-05,3.918740248974623e-05,0.646424731127252,2.6053249228682577e-09
117.69769769769769,-6.048934945532477e-05,3.8852739997601444e-05,0.6423071226166296,2.584248401424809e-09
117.98798798798799,-6.035655708904238e-05,3.8520724629188404e-05,0.638219383063216,2.563380104800297e-09
118.27827827827828,-6.022338540080564e-05,3.819133988709914e-05,0.6341612918789556,2.5427172957529496e-09
118.56856856856857,-6.0089840605556734e-05,3.786456932746347e-05,0.6301326305059627,2.5222572771777514e-09
118.85885885885885,-5.995592889184718e-05,3.7540396559948856e-05,0.6261331823857975,2.5019973915812277e-09
119.14914914914915,-5.982165642183786e-05,3.721880524776049e-05,0.6221627329291702,2.481935020561569e-09
119.43943943943944,-5.968702933129904e-05,3.689977910764132e-05,0.6182210694860565,2.462067584294037e-09
119.72972972972971,-5.955205372961027e-05,3.658330190987198e-05,0.6143079813162204,2.4423925410216156e-09
120.02002002002001,-5.9416735699760446e-05,3.626935747827082e-05,0.6104232595601352,2.4229073865508934e-09
120.3103103103103,-5.9281081298347845e-05,3.5957929690194005e-05,0.6065666972102978,2.403609653753131e-09
120.60060060060059,-5.9145096555580036e-05,3.5649002476535263e-05,0.6027380890829227,2.3844969120704516e-09
